Gene	gene_short_name
Gm4149	Gm4149
Gm4189	Gm4189
Gm4202	Gm4202
Gm4204	Gm4204
Gm4211	Gm4211
Gm4217	Gm4217
Gm4221	Gm4221
Gm42372	Gm42372
Gm42402	Gm42402
Gm42418	Gm42418
Gm42421	Gm42421
Gm42433	Gm42433
Gm42440	Gm42440
Gm42443	Gm42443
Gm42444	Gm42444
Gm42445	Gm42445
Gm42446	Gm42446
Gm42447	Gm42447
Gm42453	Gm42453
Gm42456	Gm42456
Gm42459	Gm42459
Gm4246	Gm4246
Gm42460	Gm42460
Gm42463	Gm42463
Gm42464	Gm42464
Gm42467	Gm42467
Gm4247	Gm4247
Gm42474	Gm42474
Gm42477	Gm42477
Gm4248	Gm4248
Gm42480	Gm42480
Gm42483	Gm42483
Gm42487	Gm42487
Gm42488	Gm42488
Gm42501	Gm42501
Gm42504	Gm42504
Gm42507	Gm42507
Gm42508	Gm42508
Gm42511	Gm42511
Gm42512	Gm42512
Gm42515	Gm42515
Gm42517	Gm42517
Gm42521	Gm42521
Gm42522	Gm42522
Gm42525	Gm42525
Gm42528	Gm42528
Gm42536	Gm42536
Gm42537	Gm42537
Gm42547	Gm42547
Gm42549	Gm42549
Gm42551	Gm42551
Gm42559	Gm42559
Gm42566	Gm42566
Gm42567	Gm42567
Gm42568	Gm42568
Gm42573	Gm42573
Gm42576	Gm42576
Gm4258	Gm4258
Gm42580	Gm42580
Gm42583	Gm42583
Gm42585	Gm42585
Gm42589	Gm42589
Gm4259	Gm4259
Gm42595	Gm42595
Gm42598	Gm42598
Gm42600	Gm42600
Gm42611	Gm42611
Gm42614	Gm42614
Gm4262	Gm4262
Gm42627	Gm42627
Gm42628	Gm42628
Gm42632	Gm42632
Gm42636	Gm42636
Gm42637	Gm42637
Gm42639	Gm42639
Gm42640	Gm42640
Gm42641	Gm42641
Gm42647	Gm42647
Gm42648	Gm42648
Gm42654	Gm42654
Gm42656	Gm42656
Gm42658	Gm42658
Gm42659	Gm42659
Gm42666	Gm42666
Gm42670	Gm42670
Gm42675	Gm42675
Gm42683	Gm42683
Gm42685	Gm42685
Gm42688	Gm42688
Gm42689	Gm42689
Gm42690	Gm42690
Gm42694	Gm42694
Gm4270	Gm4270
Gm42715	Gm42715
Gm42722	Gm42722
Gm42723	Gm42723
Gm42724	Gm42724
Gm42725	Gm42725
Gm42726	Gm42726
Gm42727	Gm42727
Gm42729	Gm42729
Gm42731	Gm42731
Gm42732	Gm42732
Gm42733	Gm42733
Gm42735	Gm42735
Gm42738	Gm42738
Gm42741	Gm42741
Gm42743	Gm42743
Gm42748	Gm42748
Gm42764	Gm42764
Gm42767	Gm42767
Gm42768	Gm42768
Gm42769	Gm42769
Gm42770	Gm42770
Gm42771	Gm42771
Gm42772	Gm42772
Gm42776	Gm42776
Gm42778	Gm42778
Gm42779	Gm42779
Gm42783	Gm42783
Gm42786	Gm42786
Gm42788	Gm42788
Gm42798	Gm42798
Gm42799	Gm42799
Gm42812	Gm42812
Gm42814	Gm42814
Gm42821	Gm42821
Gm42826	Gm42826
Gm42829	Gm42829
Gm42834	Gm42834
Gm42837	Gm42837
Gm42840	Gm42840
Gm42841	Gm42841
Gm42845	Gm42845
Gm42847	Gm42847
Gm42849	Gm42849
Gm4285	Gm4285
Gm42850	Gm42850
Gm42851	Gm42851
Gm42853	Gm42853
Gm42865	Gm42865
Gm42869	Gm42869
Gm42876	Gm42876
Gm42878	Gm42878
Gm42879	Gm42879
Gm42884	Gm42884
Gm42888	Gm42888
Gm42893	Gm42893
Gm42894	Gm42894
Gm42901	Gm42901
Gm42917	Gm42917
Gm42918	Gm42918
Gm42919	Gm42919
Gm42928	Gm42928
Gm42937	Gm42937
Gm4294	Gm4294
Gm42940	Gm42940
Gm42944	Gm42944
Gm42946	Gm42946
Gm42956	Gm42956
Gm42967	Gm42967
Gm42968	Gm42968
Gm42970	Gm42970
Gm42971	Gm42971
Gm42972	Gm42972
Gm42979	Gm42979
Gm42981	Gm42981
Gm42984	Gm42984
Gm42986	Gm42986
Gm42991	Gm42991
Gm42992	Gm42992
Gm42993	Gm42993
Gm42997	Gm42997
Gm42999	Gm42999
Gm43000	Gm43000
Gm43005	Gm43005
Gm43008	Gm43008
Gm43011	Gm43011
Gm43012	Gm43012
Gm43017	Gm43017
Gm43018	Gm43018
Gm43028	Gm43028
Gm43029	Gm43029
Gm43031	Gm43031
Gm43037	Gm43037
Gm43044	Gm43044
Gm43046	Gm43046
Gm43047	Gm43047
Gm43054	Gm43054
Gm43061	Gm43061
Gm43071	Gm43071
Gm43076	Gm43076
Gm43081	Gm43081
Gm43088	Gm43088
Gm43096	Gm43096
Gm43106	Gm43106
Gm43110	Gm43110
Gm43111	Gm43111
Gm43112	Gm43112
Gm43117	Gm43117
Gm43118	Gm43118
Gm43124	Gm43124
Gm43125	Gm43125
Gm43133	Gm43133
Gm43137	Gm43137
Gm43138	Gm43138
Gm43140	Gm43140
Gm43142	Gm43142
Gm43154	Gm43154
Gm43155	Gm43155
Gm43160	Gm43160
Gm43173	Gm43173
Gm43174	Gm43174
Gm4319	Gm4319
Gm43192	Gm43192
Gm43194	Gm43194
Gm43199	Gm43199
Gm43200	Gm43200
Gm43201	Gm43201
Gm43210	Gm43210
Gm43213	Gm43213
Gm43217	Gm43217
Gm4322	Gm4322
Gm43221	Gm43221
Gm43223	Gm43223
Gm43229	Gm43229
Gm43232	Gm43232
Gm43245	Gm43245
Gm43247	Gm43247
Gm43248	Gm43248
Gm43254	Gm43254
Gm43258	Gm43258
Gm43264	Gm43264
Gm43267	Gm43267
Gm43268	Gm43268
Gm43270	Gm43270
Gm43274	Gm43274
Gm43278	Gm43278
Gm43281	Gm43281
Gm43290	Gm43290
Gm43294	Gm43294
Gm43295	Gm43295
Gm43297	Gm43297
Gm43300	Gm43300
Gm43304	Gm43304
Gm43308	Gm43308
Gm43309	Gm43309
Gm43310	Gm43310
Gm43315	Gm43315
Gm43316	Gm43316
Gm43318	Gm43318
Gm43319	Gm43319
Gm4332	Gm4332
Gm43320	Gm43320
Gm43322	Gm43322
Gm43328	Gm43328
Gm43331	Gm43331
Gm43333	Gm43333
Gm43335	Gm43335
Gm43336	Gm43336
Gm43339	Gm43339
Gm43341	Gm43341
Gm4335	Gm4335
Gm43352	Gm43352
Gm43354	Gm43354
Gm43355	Gm43355
Gm43359	Gm43359
Gm43362	Gm43362
Gm43364	Gm43364
Gm43368	Gm43368
Gm43371	Gm43371
Gm43372	Gm43372
Gm43379	Gm43379
Gm43382	Gm43382
Gm43394	Gm43394
Gm43396	Gm43396
Gm43398	Gm43398
Gm43405	Gm43405
Gm43413	Gm43413
Gm4342	Gm4342
Gm43420	Gm43420
Gm43435	Gm43435
Gm43436	Gm43436
Gm43437	Gm43437
Gm43441	Gm43441
Gm43444	Gm43444
Gm43445	Gm43445
Gm43455	Gm43455
Gm43457	Gm43457
Gm43459	Gm43459
Gm43460	Gm43460
Gm43462	Gm43462
Gm43465	Gm43465
Gm43466	Gm43466
Gm43467	Gm43467
Gm43471	Gm43471
Gm43478	Gm43478
Gm43481	Gm43481
Gm43482	Gm43482
Gm43485	Gm43485
Gm4349	Gm4349
Gm43490	Gm43490
Gm43501	Gm43501
Gm43503	Gm43503
Gm43506	Gm43506
Gm43510	Gm43510
Gm43511	Gm43511
Gm43524	Gm43524
Gm43528	Gm43528
Gm4353	Gm4353
Gm43539	Gm43539
Gm43544	Gm43544
Gm43545	Gm43545
Gm43561	Gm43561
Gm43566	Gm43566
Gm43570	Gm43570
Gm43573	Gm43573
Gm43578	Gm43578
Gm43584	Gm43584
Gm43588	Gm43588
Gm43593	Gm43593
Gm43597	Gm43597
Gm43598	Gm43598
Gm43602	Gm43602
Gm43605	Gm43605
Gm43609	Gm43609
Gm43614	Gm43614
Gm43623	Gm43623
Gm43628	Gm43628
Gm43632	Gm43632
Gm43633	Gm43633
Gm43648	Gm43648
Gm43649	Gm43649
Gm43653	Gm43653
Gm43655	Gm43655
Gm4366	Gm4366
Gm43660	Gm43660
Gm43662	Gm43662
Gm43664	Gm43664
Gm43665	Gm43665
Gm43667	Gm43667
Gm43668	Gm43668
Gm43669	Gm43669
Gm43671	Gm43671
Gm43672	Gm43672
Gm43674	Gm43674
Gm43679	Gm43679
Gm43681	Gm43681
Gm43682	Gm43682
Gm43684	Gm43684
Gm43689	Gm43689
Gm43692	Gm43692
Gm43696	Gm43696
Gm43704	Gm43704
Gm43710	Gm43710
Gm43712	Gm43712
Gm43714	Gm43714
Gm43719	Gm43719
Gm43726	Gm43726
Gm4373	Gm4373
Gm43737	Gm43737
Gm4374	Gm4374
Gm43743	Gm43743
Gm43744	Gm43744
Gm43751	Gm43751
Gm43752	Gm43752
Gm43756	Gm43756
Gm43759	Gm43759
Gm43766	Gm43766
Gm43769	Gm43769
Gm43772	Gm43772
Gm43775	Gm43775
Gm43780	Gm43780
Gm43788	Gm43788
Gm43789	Gm43789
Gm43791	Gm43791
Gm43793	Gm43793
Gm43806	Gm43806
Gm43808	Gm43808
Gm43813	Gm43813
Gm43817	Gm43817
Gm43824	Gm43824
Gm43829	Gm43829
Gm43831	Gm43831
Gm43832	Gm43832
Gm43840	Gm43840
Gm43841	Gm43841
Gm43843	Gm43843
Gm43844	Gm43844
Gm43847	Gm43847
Gm43848	Gm43848
Gm43850	Gm43850
Gm43852	Gm43852
Gm43857	Gm43857
Gm43858	Gm43858
Gm43859	Gm43859
Gm43869	Gm43869
Gm43872	Gm43872
Gm43873	Gm43873
Gm43874	Gm43874
Gm43875	Gm43875
Gm43879	Gm43879
Gm43880	Gm43880
Gm43882	Gm43882
Gm43883	Gm43883
Gm43884	Gm43884
Gm43885	Gm43885
Gm43889	Gm43889
Gm43896	Gm43896
Gm43909	Gm43909
Gm43915	Gm43915
Gm43919	Gm43919
Gm43935	Gm43935
Gm43943	Gm43943
Gm43948	Gm43948
Gm43951	Gm43951
Gm43952	Gm43952
Gm43962	Gm43962
Gm43966	Gm43966
Gm43973	Gm43973
Gm43976	Gm43976
Gm4398	Gm4398
Gm43980	Gm43980
Gm43985	Gm43985
Gm43989	Gm43989
Gm44010	Gm44010
Gm44024	Gm44024
Gm44027	Gm44027
Gm44030	Gm44030
Gm44041	Gm44041
Gm44044	Gm44044
Gm44045	Gm44045
Gm44059	Gm44059
Gm44062	Gm44062
Gm44065	Gm44065
Gm44067	Gm44067
Gm44076	Gm44076
Gm44081	Gm44081
Gm44083	Gm44083
Gm4409	Gm4409
Gm44090	Gm44090
Gm44103	Gm44103
Gm44118	Gm44118
Gm44122	Gm44122
Gm44126	Gm44126
Gm44136	Gm44136
Gm44143	Gm44143
Gm44144	Gm44144
Gm44148	Gm44148
Gm44150	Gm44150
Gm44153	Gm44153
Gm44154	Gm44154
Gm44161	Gm44161
Gm44162	Gm44162
Gm44163	Gm44163
Gm44164	Gm44164
Gm44167	Gm44167
Gm44168	Gm44168
Gm44180	Gm44180
Gm4419	Gm4419
Gm44194	Gm44194
Gm44199	Gm44199
Gm44200	Gm44200
Gm44206	Gm44206
Gm44208	Gm44208
Gm44210	Gm44210
Gm44214	Gm44214
Gm44218	Gm44218
Gm44219	Gm44219
Gm44221	Gm44221
Gm44222	Gm44222
Gm44228	Gm44228
Gm44229	Gm44229
Gm44230	Gm44230
Gm44231	Gm44231
Gm44233	Gm44233
Gm44234	Gm44234
Gm44235	Gm44235
Gm44237	Gm44237
Gm44241	Gm44241
Gm44242	Gm44242
Gm4425	Gm4425
Gm44250	Gm44250
Gm44254	Gm44254
Gm44256	Gm44256
Gm44257	Gm44257
Gm44261	Gm44261
Gm44279	Gm44279
Gm44280	Gm44280
Gm44281	Gm44281
Gm44286	Gm44286
Gm44287	Gm44287
Gm44288	Gm44288
Gm44292	Gm44292
Gm44301	Gm44301
Gm44317	Gm44317
Gm44321	Gm44321
Gm44335	Gm44335
Gm44336	Gm44336
Gm44355	Gm44355
Gm44361	Gm44361
Gm44371	Gm44371
Gm44374	Gm44374
Gm44389	Gm44389
Gm44402	Gm44402
Gm44411	Gm44411
Gm44414	Gm44414
Gm44419	Gm44419
Gm44421	Gm44421
Gm44430	Gm44430
Gm44431	Gm44431
Gm44432	Gm44432
Gm44433	Gm44433
Gm44435	Gm44435
Gm44437	Gm44437
Gm44450	Gm44450
Gm44464	Gm44464
Gm44497	Gm44497
Gm44508	Gm44508
Gm44509	Gm44509
Gm44510	Gm44510
Gm44514	Gm44514
Gm44518	Gm44518
Gm44519	Gm44519
Gm44533	Gm44533
Gm44536	Gm44536
Gm44541	Gm44541
Gm44542	Gm44542
Gm44548	Gm44548
Gm44550	Gm44550
Gm44556	Gm44556
Gm44559	Gm44559
Gm44560	Gm44560
Gm44562	Gm44562
Gm44567	Gm44567
Gm44582	Gm44582
Gm44586	Gm44586
Gm44587	Gm44587
Gm44589	Gm44589
Gm4459	Gm4459
Gm44593	Gm44593
Gm44597	Gm44597
Gm44609	Gm44609
Gm44616	Gm44616
Gm44618	Gm44618
Gm4462	Gm4462
Gm44623	Gm44623
Gm44624	Gm44624
Gm44628	Gm44628
Gm44632	Gm44632
Gm44639	Gm44639
Gm44640	Gm44640
Gm44643	Gm44643
Gm44644	Gm44644
Gm44645	Gm44645
Gm44646	Gm44646
Gm44647	Gm44647
Gm44663	Gm44663
Gm44666	Gm44666
Gm44667	Gm44667
Gm44670	Gm44670
Gm44676	Gm44676
Gm44677	Gm44677
Gm44678	Gm44678
Gm44679	Gm44679
Gm4468	Gm4468
Gm44684	Gm44684
Gm44685	Gm44685
Gm44686	Gm44686
Gm44691	Gm44691
Gm44696	Gm44696
Gm44703	Gm44703
Gm44704	Gm44704
Gm44705	Gm44705
Gm44708	Gm44708
Gm44709	Gm44709
Gm44712	Gm44712
Gm44718	Gm44718
Gm44723	Gm44723
Gm44724	Gm44724
Gm44729	Gm44729
Gm44742	Gm44742
Gm44743	Gm44743
Gm44760	Gm44760
Gm44768	Gm44768
Gm44769	Gm44769
Gm44770	Gm44770
Gm44777	Gm44777
Gm4479	Gm4479
Gm44791	Gm44791
Gm44797	Gm44797
Gm44798	Gm44798
Gm44799	Gm44799
Gm44800	Gm44800
Gm44801	Gm44801
Gm44802	Gm44802
Gm44803	Gm44803
Gm44812	Gm44812
Gm44822	Gm44822
Gm44829	Gm44829
Gm44830	Gm44830
Gm44831	Gm44831
Gm44832	Gm44832
Gm44836	Gm44836
Gm44837	Gm44837
Gm44841	Gm44841
Gm44844	Gm44844
Gm44846	Gm44846
Gm44847	Gm44847
Gm44855	Gm44855
Gm44860	Gm44860
Gm44862	Gm44862
Gm44863	Gm44863
Gm44872	Gm44872
Gm44875	Gm44875
Gm44878	Gm44878
Gm44880	Gm44880
Gm44890	Gm44890
Gm44895	Gm44895
Gm44899	Gm44899
Gm44901	Gm44901
Gm44907	Gm44907
Gm44910	Gm44910
Gm44916	Gm44916
Gm44918	Gm44918
Gm44927	Gm44927
Gm44935	Gm44935
Gm44938	Gm44938
Gm44949	Gm44949
Gm44950	Gm44950
Gm44953	Gm44953
Gm44954	Gm44954
Gm44957	Gm44957
Gm44958	Gm44958
Gm44971	Gm44971
Gm44972	Gm44972
Gm44978	Gm44978
Gm44979	Gm44979
Gm44982	Gm44982
Gm44985	Gm44985
Gm44987	Gm44987
Gm44997	Gm44997
Gm45010	Gm45010
Gm45019	Gm45019
Gm45022	Gm45022
Gm45027	Gm45027
Gm45049	Gm45049
Gm45051	Gm45051
Gm45060	Gm45060
Gm45066	Gm45066
Gm45068	Gm45068
Gm45069	Gm45069
Gm45070	Gm45070
Gm45077	Gm45077
Gm45080	Gm45080
Gm45097	Gm45097
Gm45101	Gm45101
Gm45104	Gm45104
Gm45109	Gm45109
Gm45110	Gm45110
Gm45113	Gm45113
Gm45114	Gm45114
Gm45120	Gm45120
Gm45123	Gm45123
Gm45124	Gm45124
Gm45130	Gm45130
Gm45131	Gm45131
Gm45133	Gm45133
Gm45137	Gm45137
Gm45141	Gm45141
Gm45148	Gm45148
Gm45150	Gm45150
Gm45157	Gm45157
Gm45158	Gm45158
Gm45159	Gm45159
Gm45162	Gm45162
Gm45163	Gm45163
Gm45167	Gm45167
Gm45169	Gm45169
Gm45172	Gm45172
Gm45173	Gm45173
Gm45177	Gm45177
Gm45178	Gm45178
Gm45179	Gm45179
Gm4518	Gm4518
Gm45182	Gm45182
Gm45185	Gm45185
Gm45187	Gm45187
Gm45191	Gm45191
Gm45201	Gm45201
Gm45203	Gm45203
Gm45204	Gm45204
Gm45206	Gm45206
Gm45209	Gm45209
Gm45212	Gm45212
Gm45220	Gm45220
Gm45221	Gm45221
Gm45222	Gm45222
Gm45223	Gm45223
Gm45224	Gm45224
Gm45226	Gm45226
Gm45228	Gm45228
Gm45230	Gm45230
Gm45231	Gm45231
Gm45235	Gm45235
Gm45239	Gm45239
Gm4524	Gm4524
Gm45242	Gm45242
Gm45246	Gm45246
Gm45248	Gm45248
Gm45249	Gm45249
Gm4525	Gm4525
Gm45250	Gm45250
Gm45251	Gm45251
Gm45252	Gm45252
Gm45257	Gm45257
Gm45258	Gm45258
Gm45260	Gm45260
Gm45262	Gm45262
Gm45263	Gm45263
Gm45264	Gm45264
Gm45269	Gm45269
Gm45277	Gm45277
Gm45278	Gm45278
Gm45286	Gm45286
Gm45288	Gm45288
Gm45289	Gm45289
Gm45292	Gm45292
Gm45297	Gm45297
Gm45298	Gm45298
Gm45311	Gm45311
Gm45314	Gm45314
Gm45315	Gm45315
Gm45318	Gm45318
Gm45319	Gm45319
Gm45330	Gm45330
Gm45336	Gm45336
Gm45338	Gm45338
Gm45342	Gm45342
Gm45343	Gm45343
Gm45344	Gm45344
Gm45346	Gm45346
Gm4535	Gm4535
Gm45372	Gm45372
Gm45373	Gm45373
Gm45378	Gm45378
Gm45380	Gm45380
Gm45381	Gm45381
Gm4540	Gm4540
Gm45405	Gm45405
Gm45411	Gm45411
Gm45412	Gm45412
Gm45413	Gm45413
Gm45414	Gm45414
Gm45420	Gm45420
Gm45422	Gm45422
Gm45423	Gm45423
Gm45434	Gm45434
Gm45437	Gm45437
Gm45441	Gm45441
Gm45444	Gm45444
Gm45446	Gm45446
Gm45447	Gm45447
Gm45449	Gm45449
Gm45454	Gm45454
Gm45456	Gm45456
Gm45457	Gm45457
Gm45463	Gm45463
Gm45464	Gm45464
Gm45465	Gm45465
Gm45470	Gm45470
Gm45472	Gm45472
Gm45473	Gm45473
Gm45486	Gm45486
Gm45495	Gm45495
Gm45499	Gm45499
Gm45501	Gm45501
Gm45507	Gm45507
Gm45509	Gm45509
Gm45516	Gm45516
Gm45522	Gm45522
Gm45529	Gm45529
Gm45537	Gm45537
Gm45540	Gm45540
Gm45546	Gm45546
Gm45548	Gm45548
Gm45556	Gm45556
Gm45561	Gm45561
Gm45563	Gm45563
Gm45568	Gm45568
Gm45570	Gm45570
Gm45574	Gm45574
Gm45588	Gm45588
Gm45591	Gm45591
Gm45592	Gm45592
Gm45601	Gm45601
Gm45603	Gm45603
Gm45605	Gm45605
Gm45606	Gm45606
Gm45610	Gm45610
Gm45612	Gm45612
Gm45614	Gm45614
Gm45621	Gm45621
Gm45626	Gm45626
Gm45629	Gm45629
Gm45631	Gm45631
Gm45635	Gm45635
Gm45637	Gm45637
Gm45640	Gm45640
Gm45641	Gm45641
Gm45643	Gm45643
Gm45649	Gm45649
Gm45654	Gm45654
Gm45660	Gm45660
Gm45679	Gm45679
Gm45681	Gm45681
Gm45694	Gm45694
Gm45695	Gm45695
Gm45697	Gm45697
Gm45700	Gm45700
Gm45707	Gm45707
Gm45708	Gm45708
Gm45712	Gm45712
Gm45716	Gm45716
Gm45718	Gm45718
Gm45722	Gm45722
Gm45725	Gm45725
Gm45728	Gm45728
Gm45734	Gm45734
Gm45743	Gm45743
Gm45744	Gm45744
Gm45749	Gm45749
Gm4575	Gm4575
Gm45756	Gm45756
Gm45758	Gm45758
Gm45759	Gm45759
Gm45763	Gm45763
Gm45767	Gm45767
Gm45768	Gm45768
Gm45769	Gm45769
Gm45772	Gm45772
Gm45774	Gm45774
Gm45778	Gm45778
Gm45795	Gm45795
Gm45807	Gm45807
Gm45809	Gm45809
Gm45819	Gm45819
Gm45822	Gm45822
Gm45825	Gm45825
Gm45831	Gm45831
Gm45834	Gm45834
Gm45835	Gm45835
Gm45836	Gm45836
Gm45844	Gm45844
Gm45847	Gm45847
Gm45849	Gm45849
Gm45851	Gm45851
Gm45852	Gm45852
Gm45855	Gm45855
Gm45856	Gm45856
Gm45860	Gm45860
Gm45866	Gm45866
Gm4587	Gm4587
Gm45871	Gm45871
Gm45873	Gm45873
Gm45874	Gm45874
Gm45884	Gm45884
Gm45885	Gm45885
Gm45889	Gm45889
Gm45890	Gm45890
Gm45891	Gm45891
Gm45892	Gm45892
Gm45893	Gm45893
Gm45894	Gm45894
Gm45898	Gm45898
Gm45902	Gm45902
Gm45905	Gm45905
Gm4596	Gm4596
Gm4598	Gm4598
Gm4602	Gm4602
Gm4604	Gm4604
Gm4607	Gm4607
Gm4609	Gm4609
Gm4613	Gm4613
Gm4617	Gm4617
Gm4651	Gm4651
Gm4654	Gm4654
Gm4660	Gm4660
Gm4673	Gm4673
Gm4691	Gm4691
Gm4705	Gm4705
Gm4707	Gm4707
Gm4734	Gm4734
Gm4737	Gm4737
Gm4742	Gm4742
Gm4751	Gm4751
Gm4754	Gm4754
Gm4755	Gm4755
Gm4760	Gm4760
Gm4761	Gm4761
Gm4764	Gm4764
Gm4775	Gm4775
Gm4784	Gm4784
Gm4785	Gm4785
Gm4793	Gm4793
Gm4795	Gm4795
Gm4799	Gm4799
Gm4804	Gm4804
Gm4810	Gm4810
Gm4812	Gm4812
Gm4819	Gm4819
Gm4823	Gm4823
Gm4825	Gm4825
Gm4832	Gm4832
Gm4835	Gm4835
Gm4842	Gm4842
Gm4849	Gm4849
Gm4852	Gm4852
Gm4853	Gm4853
Gm4854	Gm4854
Gm4857	Gm4857
Gm4859	Gm4859
Gm4865	Gm4865
Gm4866	Gm4866
Gm4873	Gm4873
Gm4874	Gm4874
Gm4875	Gm4875
Gm4876	Gm4876
Gm4877	Gm4877
Gm4879	Gm4879
Gm4880	Gm4880
Gm4881	Gm4881
Gm4883	Gm4883
Gm4886	Gm4886
Gm4887	Gm4887
Gm4889	Gm4889
Gm4890	Gm4890
Gm4891	Gm4891
Gm4895	Gm4895
Gm4899	Gm4899
Gm4907	Gm4907
Gm4908	Gm4908
Gm4909	Gm4909
Gm4910	Gm4910
Gm4918	Gm4918
Gm4924	Gm4924
Gm4925	Gm4925
Gm4926	Gm4926
Gm4929	Gm4929
Gm4938	Gm4938
Gm4943	Gm4943
Gm4945	Gm4945
Gm4950	Gm4950
Gm4953	Gm4953
Gm4954	Gm4954
Gm4959	Gm4959
Gm4960	Gm4960
Gm4962	Gm4962
Gm4963	Gm4963
Gm4968	Gm4968
Gm4969	Gm4969
Gm4972	Gm4972
Gm4973	Gm4973
Gm4974	Gm4974
Gm4978	Gm4978
Gm4985	Gm4985
Gm4986	Gm4986
Gm4987	Gm4987
Gm4994	Gm4994
Gm4995	Gm4995
Gm4996	Gm4996
Gm4997	Gm4997
Gm5037	Gm5037
Gm5045	Gm5045
Gm5050	Gm5050
Gm5051	Gm5051
Gm5054	Gm5054
Gm5060	Gm5060
Gm5065	Gm5065
Gm5067	Gm5067
Gm5069	Gm5069
Gm5070	Gm5070
Gm5075	Gm5075
Gm5083	Gm5083
Gm5087	Gm5087
Gm5093	Gm5093
Gm5100	Gm5100
Gm5110	Gm5110
Gm5112	Gm5112
Gm5113	Gm5113
Gm5117	Gm5117
Gm5118	Gm5118
Gm5121	Gm5121
Gm5124	Gm5124
Gm5130	Gm5130
Gm5131	Gm5131
Gm5135	Gm5135
Gm5136	Gm5136
Gm5138	Gm5138
Gm5139	Gm5139
Gm5141	Gm5141
Gm5145	Gm5145
Gm5147	Gm5147
Gm5148	Gm5148
Gm5160	Gm5160
Gm5161	Gm5161
Gm5177	Gm5177
Gm5181	Gm5181
Gm5187	Gm5187
Gm5205	Gm5205
Gm5210	Gm5210
Gm5215	Gm5215
Gm5218	Gm5218
Gm5224	Gm5224
Gm5228	Gm5228
Gm5239	Gm5239
Gm5244	Gm5244
Gm525	Gm525
Gm5251	Gm5251
Gm5252	Gm5252
Gm5253	Gm5253
Gm5256	Gm5256
Gm5257	Gm5257
Gm5258	Gm5258
Gm5259	Gm5259
Gm5262	Gm5262
Gm5263	Gm5263
Gm5265	Gm5265
Gm5267	Gm5267
Gm5268	Gm5268
Gm527	Gm527
Gm5270	Gm5270
Gm5272	Gm5272
Gm5274	Gm5274
Gm5276	Gm5276
Gm5277	Gm5277
Gm5278	Gm5278
Gm5281	Gm5281
Gm5284	Gm5284
Gm5291	Gm5291
Gm5292	Gm5292
Gm5297	Gm5297
Gm5298	Gm5298
Gm5300	Gm5300
Gm5302	Gm5302
Gm5303	Gm5303
Gm5306	Gm5306
Gm5308	Gm5308
Gm5309	Gm5309
Gm5311	Gm5311
Gm5312	Gm5312
Gm5313	Gm5313
Gm5314	Gm5314
Gm5315	Gm5315
Gm5316	Gm5316
Gm5317	Gm5317
Gm5321	Gm5321
Gm5322	Gm5322
Gm5327	Gm5327
Gm5335	Gm5335
Gm5338	Gm5338
Gm5339	Gm5339
Gm5340	Gm5340
Gm5342	Gm5342
Gm5345	Gm5345
Gm5350	Gm5350
Gm5353	Gm5353
Gm5354	Gm5354
Gm5356	Gm5356
Gm5368	Gm5368
Gm5370	Gm5370
Gm5372	Gm5372
Gm5380	Gm5380
Gm5381	Gm5381
Gm5383	Gm5383
Gm5384	Gm5384
Gm5386	Gm5386
Gm5387	Gm5387
Gm5388	Gm5388
Gm5389	Gm5389
Gm5391	Gm5391
Gm5392	Gm5392
Gm5396	Gm5396
Gm5402	Gm5402
Gm5406	Gm5406
Gm5415	Gm5415
Gm5421	Gm5421
Gm5422	Gm5422
Gm5424	Gm5424
Gm5426	Gm5426
Gm5430	Gm5430
Gm5434	Gm5434
Gm5435	Gm5435
Gm5436	Gm5436
Gm5441	Gm5441
Gm5445	Gm5445
Gm5446	Gm5446
Gm5449	Gm5449
Gm5451	Gm5451
Gm5453	Gm5453
Gm5454	Gm5454
Gm5456	Gm5456
Gm5457	Gm5457
Gm5459	Gm5459
Gm5464	Gm5464
Gm5466	Gm5466
Gm5468	Gm5468
Gm5471	Gm5471
Gm5472	Gm5472
Gm5473	Gm5473
Gm5475	Gm5475
Gm5479	Gm5479
Gm5493	Gm5493
Gm5499	Gm5499
Gm5507	Gm5507
Gm5510	Gm5510
Gm5511	Gm5511
Gm5513	Gm5513
Gm5514	Gm5514
Gm5518	Gm5518
Gm5523	Gm5523
Gm5525	Gm5525
Gm5526	Gm5526
Gm5527	Gm5527
Gm5528	Gm5528
Gm5529	Gm5529
Gm5532	Gm5532
Gm5539	Gm5539
Gm5548	Gm5548
Gm5550	Gm5550
Gm5551	Gm5551
Gm5555	Gm5555
Gm5558	Gm5558
Gm5559	Gm5559
Gm5560	Gm5560
Gm5561	Gm5561
Gm5564	Gm5564
Gm5566	Gm5566
Gm5575	Gm5575
Gm5576	Gm5576
Gm5577	Gm5577
Gm5578	Gm5578
Gm5580	Gm5580
Gm5586	Gm5586
Gm5587	Gm5587
Gm5590	Gm5590
Gm5597	Gm5597
Gm5599	Gm5599
Gm5601	Gm5601
Gm5602	Gm5602
Gm5605	Gm5605
Gm5607	Gm5607
Gm5609	Gm5609
Gm5611	Gm5611
Gm5612	Gm5612
Gm5614	Gm5614
Gm5617	Gm5617
Gm5619	Gm5619
Gm5620	Gm5620
Gm5643	Gm5643
Gm5644	Gm5644
Gm5652	Gm5652
Gm5660	Gm5660
Gm5670	Gm5670
Gm5678	Gm5678
Gm5687	Gm5687
